# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1020.3000 R_intersting255 4548 1 0.2000 B1 A0 299 Y B1->A0
1024.3000 R_intersting256 1654 1 0.2000 B1 A0 299 Y B1->A0
1028.1000 intersting257 1000 1 0.1000 A0 B1 299 N A0->B1
1028.3000 R_intersting257 4883 1 0.2000 B1 A0 299 Y B1->A0
1032.1000 intersting258 1000 1 0.1000 A0 B1 299 N A0->B1
1032.3000 R_intersting258 4548 1 0.2000 B1 A0 299 Y B1->A0
1036.1000 intersting259 1000 1 0.1000 A0 B1 299 N A0->B1
1036.2000 R_intersting259 2784 1 0.1000 B1 A0 299 Y B1->A0
1044.1000 intersting261 1000 1 0.1000 A0 B1 299 N A0->B1
1044.3000 R_intersting261 1981 1 0.2000 B1 A0 299 Y B1->A0
1048.1000 intersting262 1000 1 0.1000 A0 B1 299 N A0->B1
1048.2000 R_intersting262 4883 1 0.1000 B1 A0 299 Y B1->A0
1052.3000 R_intersting263 1064 1 0.2000 B1 A0 299 Y B1->A0
1056.2000 R_intersting264 1654 1 0.1000 B1 A0 299 Y B1->A0
1060.1000 intersting265 1000 1 0.1000 A0 B1 299 N A0->B1
1060.2000 R_intersting265 4548 1 0.1000 B1 A0 299 Y B1->A0
1064.1000 intersting266 1000 1 0.1000 A0 B1 299 N A0->B1
1064.3000 R_intersting266 4883 1 0.2000 B1 A0 299 Y B1->A0
1068.1000 intersting267 1000 1 0.1000 A0 B1 299 N A0->B1
1068.3000 R_intersting267 1981 1 0.2000 B1 A0 299 Y B1->A0
1072.1000 intersting268 1000 1 0.1000 A0 B1 299 N A0->B1
1072.2000 R_intersting268 2784 1 0.1000 B1 A0 299 Y B1->A0
1076.1000 intersting269 1000 1 0.1000 A0 B1 299 N A0->B1
1076.2000 R_intersting269 2325 1 0.1000 B1 A0 299 Y B1->A0
1080.2000 R_intersting270 1654 1 0.1000 B1 A0 299 Y B1->A0
1084.2000 R_intersting271 1654 1 0.1000 B1 A0 299 Y B1->A0
1096.2000 R_intersting274 1654 1 0.1000 B1 A0 299 Y B1->A0
1100.1000 intersting275 1000 1 0.1000 A0 B1 299 N A0->B1
1100.3000 R_intersting275 4548 1 0.2000 B1 A0 299 Y B1->A0
1104.1000 intersting276 1000 1 0.1000 A0 B1 299 N A0->B1
1104.2000 R_intersting276 2784 1 0.1000 B1 A0 299 Y B1->A0
1112.1000 intersting278 1000 1 0.1000 A0 B1 299 N A0->B1
1112.2000 R_intersting278 1981 1 0.1000 B1 A0 299 Y B1->A0
1116.1000 intersting279 1000 1 0.1000 A0 B1 299 N A0->B1
1116.2000 R_intersting279 2325 1 0.1000 B1 A0 299 Y B1->A0
1120.1000 intersting280 1000 1 0.1000 A0 B1 299 N A0->B1
1120.2000 R_intersting280 4548 1 0.1000 B1 A0 299 Y B1->A0
1124.3000 R_intersting281 1654 1 0.2000 B1 A0 299 Y B1->A0
1136.1000 intersting284 1000 1 0.1000 A0 B1 299 N A0->B1
1136.3000 R_intersting284 2949 1 0.2000 B1 A0 299 Y B1->A0
1140.1000 intersting285 1000 1 0.1000 A0 B1 299 N A0->B1
1140.3000 R_intersting285 2325 1 0.2000 B1 A0 299 Y B1->A0
1144.1000 intersting286 1000 1 0.1000 A0 B1 299 N A0->B1
1144.3000 R_intersting286 4883 1 0.2000 B1 A0 299 Y B1->A0
1148.1000 intersting287 1000 1 0.1000 A0 B1 299 N A0->B1
1148.3000 R_intersting287 2325 1 0.2000 B1 A0 299 Y B1->A0
1152.1000 intersting288 1000 1 0.1000 A0 B1 299 N A0->B1
1152.3000 R_intersting288 2325 1 0.2000 B1 A0 299 Y B1->A0
1160.1000 intersting290 1000 1 0.1000 A0 B1 299 N A0->B1
1160.3000 R_intersting290 1981 1 0.2000 B1 A0 299 Y B1->A0
1164.1000 intersting291 1000 1 0.1000 A0 B1 299 N A0->B1
1164.3000 R_intersting291 2949 1 0.2000 B1 A0 299 Y B1->A0
1168.1000 intersting292 1000 1 0.1000 A0 B1 299 N A0->B1
1168.2000 R_intersting292 2325 1 0.1000 B1 A0 299 Y B1->A0
1172.1000 intersting293 1000 1 0.1000 A0 B1 299 N A0->B1
1172.2000 R_intersting293 2784 1 0.1000 B1 A0 299 Y B1->A0
1176.1000 intersting294 1000 1 0.1000 A0 B1 299 N A0->B1
1176.3000 R_intersting294 2784 1 0.2000 B1 A0 299 Y B1->A0
1180.1000 intersting295 1000 1 0.1000 A0 B1 299 N A0->B1
1180.2000 R_intersting295 1981 1 0.1000 B1 A0 299 Y B1->A0
1184.1000 intersting296 1000 1 0.1000 A0 B1 299 N A0->B1
1184.2000 R_intersting296 2325 1 0.1000 B1 A0 299 Y B1->A0
1188.1000 intersting297 1000 1 0.1000 A0 B1 299 N A0->B1
1188.2000 R_intersting297 4548 1 0.1000 B1 A0 299 Y B1->A0
1192.1000 intersting298 1000 1 0.1000 A0 B1 299 N A0->B1
1192.2000 R_intersting298 1981 1 0.1000 B1 A0 299 Y B1->A0
1196.3000 R_intersting299 1064 1 0.2000 B1 A0 299 Y B1->A0
1200.1000 intersting300 1000 1 0.1000 A0 B1 299 N A0->B1
1200.2000 R_intersting300 4548 1 0.1000 B1 A0 299 Y B1->A0
1204.2000 R_intersting301 1654 1 0.1000 B1 A0 299 Y B1->A0
1208.2000 R_intersting302 1064 1 0.1000 B1 A0 299 Y B1->A0
1212.2000 R_intersting303 1654 1 0.1000 B1 A0 299 Y B1->A0
1216.1000 intersting304 1000 1 0.1000 A0 B1 299 N A0->B1
1216.3000 R_intersting304 2784 1 0.2000 B1 A0 299 Y B1->A0
1220.1000 intersting305 1000 1 0.1000 A0 B1 299 N A0->B1
1220.2000 R_intersting305 2325 1 0.1000 B1 A0 299 Y B1->A0
1224.1000 intersting306 1000 1 0.1000 A0 B1 299 N A0->B1
1224.3000 R_intersting306 2784 1 0.2000 B1 A0 299 Y B1->A0
1236.1000 intersting309 1000 1 0.1000 A0 B1 299 N A0->B1
1236.3000 R_intersting309 4548 1 0.2000 B1 A0 299 Y B1->A0
1244.1000 intersting311 1000 1 0.1000 A0 B1 299 N A0->B1
1244.3000 R_intersting311 2325 1 0.2000 B1 A0 299 Y B1->A0
1248.3000 R_intersting312 1064 1 0.2000 B1 A0 299 Y B1->A0
1252.1000 intersting313 1000 1 0.1000 A0 B1 299 N A0->B1
1252.2000 R_intersting313 2949 1 0.1000 B1 A0 299 Y B1->A0
1256.1000 intersting314 1000 1 0.1000 A0 B1 299 N A0->B1
1256.2000 R_intersting314 4548 1 0.1000 B1 A0 299 Y B1->A0
1260.1000 intersting315 1000 1 0.1000 A0 B1 299 N A0->B1
1260.3000 R_intersting315 2325 1 0.2000 B1 A0 299 Y B1->A0
1264.1000 intersting316 1000 1 0.1000 A0 B1 299 N A0->B1
1264.2000 R_intersting316 2784 1 0.1000 B1 A0 299 Y B1->A0
1272.1000 intersting318 1000 1 0.1000 A0 B1 299 N A0->B1
1272.3000 R_intersting318 2784 1 0.2000 B1 A0 299 Y B1->A0
1276.1000 intersting319 1000 1 0.1000 A0 B1 299 N A0->B1
1276.3000 R_intersting319 4548 1 0.2000 B1 A0 299 Y B1->A0
1280.3000 R_intersting320 1654 1 0.2000 B1 A0 299 Y B1->A0
1284.1000 intersting321 1000 1 0.1000 A0 B1 299 N A0->B1
1284.2000 R_intersting321 2325 1 0.1000 B1 A0 299 Y B1->A0
1288.1000 intersting322 1000 1 0.1000 A0 B1 299 N A0->B1
1288.3000 R_intersting322 2784 1 0.2000 B1 A0 299 Y B1->A0
1292.1000 intersting323 1000 1 0.1000 A0 B1 299 N A0->B1
1292.2000 R_intersting323 4883 1 0.1000 B1 A0 299 Y B1->A0
1296.1000 intersting324 1000 1 0.1000 A0 B1 299 N A0->B1
1296.2000 R_intersting324 4548 1 0.1000 B1 A0 299 Y B1->A0
1300.2000 R_intersting325 1654 1 0.1000 B1 A0 299 Y B1->A0
1304.1000 intersting326 1000 1 0.1000 A0 B1 299 N A0->B1
1304.2000 R_intersting326 1981 1 0.1000 B1 A0 299 Y B1->A0
1308.1000 intersting327 1000 1 0.1000 A0 B1 299 N A0->B1
1308.2000 R_intersting327 1981 1 0.1000 B1 A0 299 Y B1->A0
1312.2000 R_intersting328 1064 1 0.1000 B1 A0 299 Y B1->A0
1316.1000 intersting329 1000 1 0.1000 A0 B1 299 N A0->B1
1316.3000 R_intersting329 1981 1 0.2000 B1 A0 299 Y B1->A0
1320.1000 intersting330 1000 1 0.1000 A0 B1 299 N A0->B1
1320.2000 R_intersting330 2949 1 0.1000 B1 A0 299 Y B1->A0
1324.1000 intersting331 1000 1 0.1000 A0 B1 299 N A0->B1
1324.2000 R_intersting331 1981 1 0.1000 B1 A0 299 Y B1->A0
1328.1000 intersting332 1000 1 0.1000 A0 B1 299 N A0->B1
1328.2000 R_intersting332 2325 1 0.1000 B1 A0 299 Y B1->A0
1336.1000 intersting334 1000 1 0.1000 A0 B1 299 N A0->B1
1336.3000 R_intersting334 4548 1 0.2000 B1 A0 299 Y B1->A0
1340.1000 intersting335 1000 1 0.1000 A0 B1 299 N A0->B1
1340.3000 R_intersting335 2949 1 0.2000 B1 A0 299 Y B1->A0
1344.1000 intersting336 1000 1 0.1000 A0 B1 299 N A0->B1
1344.2000 R_intersting336 4883 1 0.1000 B1 A0 299 Y B1->A0
1348.1000 intersting337 1000 1 0.1000 A0 B1 299 N A0->B1
1348.3000 R_intersting337 1981 1 0.2000 B1 A0 299 Y B1->A0
1356.1000 intersting339 1000 1 0.1000 A0 B1 299 N A0->B1
1356.3000 R_intersting339 2784 1 0.2000 B1 A0 299 Y B1->A0
1364.1000 intersting341 1000 1 0.1000 A0 B1 299 N A0->B1
1364.3000 R_intersting341 4548 1 0.2000 B1 A0 299 Y B1->A0
1368.2000 R_intersting342 1654 1 0.1000 B1 A0 299 Y B1->A0
1372.1000 intersting343 1000 1 0.1000 A0 B1 299 N A0->B1
1372.2000 R_intersting343 4883 1 0.1000 B1 A0 299 Y B1->A0
1380.1000 intersting345 1000 1 0.1000 A0 B1 299 N A0->B1
1380.3000 R_intersting345 2784 1 0.2000 B1 A0 299 Y B1->A0
1384.1000 intersting346 1000 1 0.1000 A0 B1 299 N A0->B1
1384.2000 R_intersting346 2784 1 0.1000 B1 A0 299 Y B1->A0
1388.1000 intersting347 1000 1 0.1000 A0 B1 299 N A0->B1
1388.2000 R_intersting347 2949 1 0.1000 B1 A0 299 Y B1->A0
1396.3000 R_intersting349 1654 1 0.2000 B1 A0 299 Y B1->A0
1404.1000 intersting351 1000 1 0.1000 A0 B1 299 N A0->B1
1404.2000 R_intersting351 2949 1 0.1000 B1 A0 299 Y B1->A0
1408.1000 intersting352 1000 1 0.1000 A0 B1 299 N A0->B1
1408.2000 R_intersting352 4883 1 0.1000 B1 A0 299 Y B1->A0
1416.1000 intersting354 1000 1 0.1000 A0 B1 299 N A0->B1
1416.3000 R_intersting354 2325 1 0.2000 B1 A0 299 Y B1->A0
1428.3000 R_intersting357 1654 1 0.2000 B1 A0 299 Y B1->A0
1436.1000 intersting359 1000 1 0.1000 A0 B1 299 N A0->B1
1436.2000 R_intersting359 4883 1 0.1000 B1 A0 299 Y B1->A0
1444.1000 intersting361 1000 1 0.1000 A0 B1 299 N A0->B1
1444.3000 R_intersting361 2325 1 0.2000 B1 A0 299 Y B1->A0
1448.1000 intersting362 1000 1 0.1000 A0 B1 299 N A0->B1
1448.2000 R_intersting362 4548 1 0.1000 B1 A0 299 Y B1->A0
1456.1000 intersting364 1000 1 0.1000 A0 B1 299 N A0->B1
1456.2000 R_intersting364 1981 1 0.1000 B1 A0 299 Y B1->A0
1460.1000 intersting365 1000 1 0.1000 A0 B1 299 N A0->B1
1460.2000 R_intersting365 2949 1 0.1000 B1 A0 299 Y B1->A0
1468.1000 intersting367 1000 1 0.1000 A0 B1 299 N A0->B1
1468.2000 R_intersting367 4883 1 0.1000 B1 A0 299 Y B1->A0
1472.1000 intersting368 1000 1 0.1000 A0 B1 299 N A0->B1
1472.2000 R_intersting368 4548 1 0.1000 B1 A0 299 Y B1->A0
1476.1000 intersting369 1000 1 0.1000 A0 B1 299 N A0->B1
1476.3000 R_intersting369 2784 1 0.2000 B1 A0 299 Y B1->A0
1480.1000 intersting370 1000 1 0.1000 A0 B1 299 N A0->B1
1480.3000 R_intersting370 1981 1 0.2000 B1 A0 299 Y B1->A0
1484.3000 R_intersting371 1064 1 0.2000 B1 A0 299 Y B1->A0
1488.3000 R_intersting372 1654 1 0.2000 B1 A0 299 Y B1->A0
1492.2000 R_intersting373 1654 1 0.1000 B1 A0 299 Y B1->A0
1496.1000 intersting374 1000 1 0.1000 A0 B1 299 N A0->B1
1496.3000 R_intersting374 2784 1 0.2000 B1 A0 299 Y B1->A0
1500.3000 R_intersting375 1064 1 0.2000 B1 A0 299 Y B1->A0
1504.1000 intersting376 1000 1 0.1000 A0 B1 299 N A0->B1
1504.3000 R_intersting376 1981 1 0.2000 B1 A0 299 Y B1->A0
1508.1000 intersting377 1000 1 0.1000 A0 B1 299 N A0->B1
1508.3000 R_intersting377 2949 1 0.2000 B1 A0 299 Y B1->A0
1512.1000 intersting378 1000 1 0.1000 A0 B1 299 N A0->B1
1512.3000 R_intersting378 4548 1 0.2000 B1 A0 299 Y B1->A0
1516.1000 intersting379 1000 1 0.1000 A0 B1 299 N A0->B1
1516.3000 R_intersting379 2325 1 0.2000 B1 A0 299 Y B1->A0
1520.1000 intersting380 1000 1 0.1000 A0 B1 299 N A0->B1
1520.3000 R_intersting380 4883 1 0.2000 B1 A0 299 Y B1->A0
1524.3000 R_intersting381 1654 1 0.2000 B1 A0 299 Y B1->A0
1532.1000 intersting383 1000 1 0.1000 A0 B1 299 N A0->B1
1532.3000 R_intersting383 4883 1 0.2000 B1 A0 299 Y B1->A0
1552.1000 intersting388 1000 1 0.1000 A0 B1 299 N A0->B1
1552.3000 R_intersting388 4883 1 0.2000 B1 A0 299 Y B1->A0
1556.1000 intersting389 1000 1 0.1000 A0 B1 299 N A0->B1
1556.3000 R_intersting389 2949 1 0.2000 B1 A0 299 Y B1->A0
1560.1000 intersting390 1000 1 0.1000 A0 B1 299 N A0->B1
1560.2000 R_intersting390 2949 1 0.1000 B1 A0 299 Y B1->A0
1564.1000 intersting391 1000 1 0.1000 A0 B1 299 N A0->B1
1564.3000 R_intersting391 4548 1 0.2000 B1 A0 299 Y B1->A0
1568.1000 intersting392 1000 1 0.1000 A0 B1 299 N A0->B1
1568.2000 R_intersting392 4883 1 0.1000 B1 A0 299 Y B1->A0
1572.2000 R_intersting393 1654 1 0.1000 B1 A0 299 Y B1->A0
1580.1000 intersting395 1000 1 0.1000 A0 B1 299 N A0->B1
1580.3000 R_intersting395 4548 1 0.2000 B1 A0 299 Y B1->A0
1584.1000 intersting396 1000 1 0.1000 A0 B1 299 N A0->B1
1584.3000 R_intersting396 2784 1 0.2000 B1 A0 299 Y B1->A0
1588.1000 intersting397 1000 1 0.1000 A0 B1 299 N A0->B1
1588.2000 R_intersting397 2949 1 0.1000 B1 A0 299 Y B1->A0
1592.1000 intersting398 1000 1 0.1000 A0 B1 299 N A0->B1
1592.3000 R_intersting398 2784 1 0.2000 B1 A0 299 Y B1->A0
1596.1000 intersting399 1000 1 0.1000 A0 B1 299 N A0->B1
1596.3000 R_intersting399 4548 1 0.2000 B1 A0 299 Y B1->A0
1600.1000 intersting400 1000 1 0.1000 A0 B1 299 N A0->B1
1600.2000 R_intersting400 4883 1 0.1000 B1 A0 299 Y B1->A0
1608.1000 intersting402 1000 1 0.1000 A0 B1 299 N A0->B1
1608.3000 R_intersting402 1981 1 0.2000 B1 A0 299 Y B1->A0
1616.1000 intersting404 1000 1 0.1000 A0 B1 299 N A0->B1
1616.3000 R_intersting404 2949 1 0.2000 B1 A0 299 Y B1->A0
1620.2000 R_intersting405 1654 1 0.1000 B1 A0 299 Y B1->A0
1624.1000 intersting406 1000 1 0.1000 A0 B1 299 N A0->B1
1624.2000 R_intersting406 4548 1 0.1000 B1 A0 299 Y B1->A0
1628.1000 intersting407 1000 1 0.1000 A0 B1 299 N A0->B1
1628.2000 R_intersting407 1981 1 0.1000 B1 A0 299 Y B1->A0
1632.1000 intersting408 1000 1 0.1000 A0 B1 299 N A0->B1
1632.3000 R_intersting408 2949 1 0.2000 B1 A0 299 Y B1->A0
1636.1000 intersting409 1000 1 0.1000 A0 B1 299 N A0->B1
1636.3000 R_intersting409 4548 1 0.2000 B1 A0 299 Y B1->A0
1640.1000 intersting410 1000 1 0.1000 A0 B1 299 N A0->B1
1640.2000 R_intersting410 4883 1 0.1000 B1 A0 299 Y B1->A0
1644.1000 intersting411 1000 1 0.1000 A0 B1 299 N A0->B1
1644.3000 R_intersting411 2325 1 0.2000 B1 A0 299 Y B1->A0
1648.2000 R_intersting412 1654 1 0.1000 B1 A0 299 Y B1->A0
1652.1000 intersting413 1000 1 0.1000 A0 B1 299 N A0->B1
1652.2000 R_intersting413 2949 1 0.1000 B1 A0 299 Y B1->A0
1656.2000 R_intersting414 1064 1 0.1000 B1 A0 299 Y B1->A0
1660.1000 intersting415 1000 1 0.1000 A0 B1 299 N A0->B1
1660.2000 R_intersting415 1981 1 0.1000 B1 A0 299 Y B1->A0
1664.1000 intersting416 1000 1 0.1000 A0 B1 299 N A0->B1
1664.3000 R_intersting416 2949 1 0.2000 B1 A0 299 Y B1->A0
1668.1000 intersting417 1000 1 0.1000 A0 B1 299 N A0->B1
1668.3000 R_intersting417 2784 1 0.2000 B1 A0 299 Y B1->A0
1672.1000 intersting418 1000 1 0.1000 A0 B1 299 N A0->B1
1672.3000 R_intersting418 1981 1 0.2000 B1 A0 299 Y B1->A0
1676.1000 intersting419 1000 1 0.1000 A0 B1 299 N A0->B1
1676.2000 R_intersting419 2949 1 0.1000 B1 A0 299 Y B1->A0
1680.1000 intersting420 1000 1 0.1000 A0 B1 299 N A0->B1
1680.2000 R_intersting420 2949 1 0.1000 B1 A0 299 Y B1->A0
1684.1000 intersting421 1000 1 0.1000 A0 B1 299 N A0->B1
1684.3000 R_intersting421 1981 1 0.2000 B1 A0 299 Y B1->A0
1688.1000 intersting422 1000 1 0.1000 A0 B1 299 N A0->B1
1688.2000 R_intersting422 1981 1 0.1000 B1 A0 299 Y B1->A0
1692.1000 intersting423 1000 1 0.1000 A0 B1 299 N A0->B1
1692.2000 R_intersting423 2784 1 0.1000 B1 A0 299 Y B1->A0
1696.1000 intersting424 1000 1 0.1000 A0 B1 299 N A0->B1
1696.3000 R_intersting424 2949 1 0.2000 B1 A0 299 Y B1->A0
1700.1000 intersting425 1000 1 0.1000 A0 B1 299 N A0->B1
1700.3000 R_intersting425 4548 1 0.2000 B1 A0 299 Y B1->A0
1708.1000 intersting427 1000 1 0.1000 A0 B1 299 N A0->B1
1708.2000 R_intersting427 2325 1 0.1000 B1 A0 299 Y B1->A0
1712.1000 intersting428 1000 1 0.1000 A0 B1 299 N A0->B1
1712.2000 R_intersting428 2949 1 0.1000 B1 A0 299 Y B1->A0
1720.1000 intersting430 1000 1 0.1000 A0 B1 299 N A0->B1
1720.2000 R_intersting430 2949 1 0.1000 B1 A0 299 Y B1->A0
1724.1000 intersting431 1000 1 0.1000 A0 B1 299 N A0->B1
1724.2000 R_intersting431 2784 1 0.1000 B1 A0 299 Y B1->A0
1728.1000 intersting432 1000 1 0.1000 A0 B1 299 N A0->B1
1728.2000 R_intersting432 1981 1 0.1000 B1 A0 299 Y B1->A0
1732.1000 intersting433 1000 1 0.1000 A0 B1 299 N A0->B1
1732.3000 R_intersting433 2949 1 0.2000 B1 A0 299 Y B1->A0
1736.1000 intersting434 1000 1 0.1000 A0 B1 299 N A0->B1
1736.2000 R_intersting434 2784 1 0.1000 B1 A0 299 Y B1->A0
1740.1000 intersting435 1000 1 0.1000 A0 B1 299 N A0->B1
1740.2000 R_intersting435 4883 1 0.1000 B1 A0 299 Y B1->A0
1744.1000 intersting436 1000 1 0.1000 A0 B1 299 N A0->B1
1744.3000 R_intersting436 2325 1 0.2000 B1 A0 299 Y B1->A0
1748.1000 intersting437 1000 1 0.1000 A0 B1 299 N A0->B1
1748.2000 R_intersting437 2949 1 0.1000 B1 A0 299 Y B1->A0
1752.2000 R_intersting438 1654 1 0.1000 B1 A0 299 Y B1->A0
1756.1000 intersting439 1000 1 0.1000 A0 B1 299 N A0->B1
1756.3000 R_intersting439 4883 1 0.2000 B1 A0 299 Y B1->A0
1764.1000 intersting441 1000 1 0.1000 A0 B1 299 N A0->B1
1764.3000 R_intersting441 2784 1 0.2000 B1 A0 299 Y B1->A0
1768.3000 R_intersting442 1654 1 0.2000 B1 A0 299 Y B1->A0
1776.1000 intersting444 1000 1 0.1000 A0 B1 299 N A0->B1
1776.3000 R_intersting444 2325 1 0.2000 B1 A0 299 Y B1->A0
1780.1000 intersting445 1000 1 0.1000 A0 B1 299 N A0->B1
1780.3000 R_intersting445 2784 1 0.2000 B1 A0 299 Y B1->A0
1784.1000 intersting446 1000 1 0.1000 A0 B1 299 N A0->B1
1784.3000 R_intersting446 4883 1 0.2000 B1 A0 299 Y B1->A0
1788.1000 intersting447 1000 1 0.1000 A0 B1 299 N A0->B1
1788.2000 R_intersting447 2784 1 0.1000 B1 A0 299 Y B1->A0
1792.1000 intersting448 1000 1 0.1000 A0 B1 299 N A0->B1
1792.3000 R_intersting448 2784 1 0.2000 B1 A0 299 Y B1->A0
1796.1000 intersting449 1000 1 0.1000 A0 B1 299 N A0->B1
1796.2000 R_intersting449 2949 1 0.1000 B1 A0 299 Y B1->A0
1804.1000 intersting451 1000 1 0.1000 A0 B1 299 N A0->B1
1804.3000 R_intersting451 4883 1 0.2000 B1 A0 299 Y B1->A0
1808.1000 intersting452 1000 1 0.1000 A0 B1 299 N A0->B1
1808.3000 R_intersting452 1981 1 0.2000 B1 A0 299 Y B1->A0
1816.1000 intersting454 1000 1 0.1000 A0 B1 299 N A0->B1
1816.2000 R_intersting454 2949 1 0.1000 B1 A0 299 Y B1->A0
1824.1000 intersting456 1000 1 0.1000 A0 B1 299 N A0->B1
1824.2000 R_intersting456 2784 1 0.1000 B1 A0 299 Y B1->A0
1828.1000 intersting457 1000 1 0.1000 A0 B1 299 N A0->B1
1828.2000 R_intersting457 4548 1 0.1000 B1 A0 299 Y B1->A0
1832.3000 R_intersting458 1064 1 0.2000 B1 A0 299 Y B1->A0
1836.1000 intersting459 1000 1 0.1000 A0 B1 299 N A0->B1
1836.2000 R_intersting459 2325 1 0.1000 B1 A0 299 Y B1->A0
1840.3000 R_intersting460 1064 1 0.2000 B1 A0 299 Y B1->A0
1844.1000 intersting461 1000 1 0.1000 A0 B1 299 N A0->B1
1844.3000 R_intersting461 2784 1 0.2000 B1 A0 299 Y B1->A0
1856.3000 R_intersting464 1654 1 0.2000 B1 A0 299 Y B1->A0
1860.2000 R_intersting465 1654 1 0.1000 B1 A0 299 Y B1->A0
1864.1000 intersting466 1000 1 0.1000 A0 B1 299 N A0->B1
1864.2000 R_intersting466 1981 1 0.1000 B1 A0 299 Y B1->A0
1872.2000 R_intersting468 1654 1 0.1000 B1 A0 299 Y B1->A0
1876.1000 intersting469 1000 1 0.1000 A0 B1 299 N A0->B1
1876.3000 R_intersting469 1981 1 0.2000 B1 A0 299 Y B1->A0
1880.1000 intersting470 1000 1 0.1000 A0 B1 299 N A0->B1
1880.2000 R_intersting470 4548 1 0.1000 B1 A0 299 Y B1->A0
1884.1000 intersting471 1000 1 0.1000 A0 B1 299 N A0->B1
1884.2000 R_intersting471 1981 1 0.1000 B1 A0 299 Y B1->A0
1888.1000 intersting472 1000 1 0.1000 A0 B1 299 N A0->B1
1888.3000 R_intersting472 4548 1 0.2000 B1 A0 299 Y B1->A0
1892.1000 intersting473 1000 1 0.1000 A0 B1 299 N A0->B1
1892.3000 R_intersting473 1981 1 0.2000 B1 A0 299 Y B1->A0
1904.1000 intersting476 1000 1 0.1000 A0 B1 299 N A0->B1
1904.2000 R_intersting476 2949 1 0.1000 B1 A0 299 Y B1->A0
1908.1000 intersting477 1000 1 0.1000 A0 B1 299 N A0->B1
1908.2000 R_intersting477 2325 1 0.1000 B1 A0 299 Y B1->A0
1916.1000 intersting479 1000 1 0.1000 A0 B1 299 N A0->B1
1916.2000 R_intersting479 2949 1 0.1000 B1 A0 299 Y B1->A0
1920.2000 R_intersting480 1064 1 0.1000 B1 A0 299 Y B1->A0
1924.2000 R_intersting481 1654 1 0.1000 B1 A0 299 Y B1->A0
1928.1000 intersting482 1000 1 0.1000 A0 B1 299 N A0->B1
1928.2000 R_intersting482 2949 1 0.1000 B1 A0 299 Y B1->A0
1940.2000 R_intersting485 1654 1 0.1000 B1 A0 299 Y B1->A0
1944.2000 R_intersting486 1064 1 0.1000 B1 A0 299 Y B1->A0
1948.1000 intersting487 1000 1 0.1000 A0 B1 299 N A0->B1
1948.2000 R_intersting487 2325 1 0.1000 B1 A0 299 Y B1->A0
1952.2000 R_intersting488 1654 1 0.1000 B1 A0 299 Y B1->A0
1956.1000 intersting489 1000 1 0.1000 A0 B1 299 N A0->B1
1956.3000 R_intersting489 2784 1 0.2000 B1 A0 299 Y B1->A0
1960.1000 intersting490 1000 1 0.1000 A0 B1 299 N A0->B1
1960.2000 R_intersting490 1981 1 0.1000 B1 A0 299 Y B1->A0
1964.1000 intersting491 1000 1 0.1000 A0 B1 299 N A0->B1
1964.2000 R_intersting491 2784 1 0.1000 B1 A0 299 Y B1->A0
1968.3000 R_intersting492 1654 1 0.2000 B1 A0 299 Y B1->A0
1972.3000 R_intersting493 1064 1 0.2000 B1 A0 299 Y B1->A0
1976.1000 intersting494 1000 1 0.1000 A0 B1 299 N A0->B1
1976.3000 R_intersting494 4548 1 0.2000 B1 A0 299 Y B1->A0
1980.1000 intersting495 1000 1 0.1000 A0 B1 299 N A0->B1
1980.3000 R_intersting495 2784 1 0.2000 B1 A0 299 Y B1->A0
1984.1000 intersting496 1000 1 0.1000 A0 B1 299 N A0->B1
1984.3000 R_intersting496 1981 1 0.2000 B1 A0 299 Y B1->A0
1988.2000 R_intersting497 1064 1 0.1000 B1 A0 299 Y B1->A0
1996.2000 R_intersting499 1654 1 0.1000 B1 A0 299 Y B1->A0
2000.1000 intersting500 1000 1 0.1000 A0 B1 299 N A0->B1
2000.3000 R_intersting500 2784 1 0.2000 B1 A0 299 Y B1->A0
2004.1000 intersting501 1000 1 0.1000 A0 B1 299 N A0->B1
2004.3000 R_intersting501 4548 1 0.2000 B1 A0 299 Y B1->A0
2008.1000 intersting502 1000 1 0.1000 A0 B1 299 N A0->B1
2008.3000 R_intersting502 1981 1 0.2000 B1 A0 299 Y B1->A0
2016.1000 intersting504 1000 1 0.1000 A0 B1 299 N A0->B1
2016.3000 R_intersting504 2949 1 0.2000 B1 A0 299 Y B1->A0
2020.2000 R_intersting505 1654 1 0.1000 B1 A0 299 Y B1->A0
2024.1000 intersting506 1000 1 0.1000 A0 B1 299 N A0->B1
2024.3000 R_intersting506 2325 1 0.2000 B1 A0 299 Y B1->A0
2028.1000 intersting507 1000 1 0.1000 A0 B1 299 N A0->B1
2028.3000 R_intersting507 4548 1 0.2000 B1 A0 299 Y B1->A0
2032.1000 intersting508 1000 1 0.1000 A0 B1 299 N A0->B1
2032.3000 R_intersting508 4883 1 0.2000 B1 A0 299 Y B1->A0
2036.1000 intersting509 1000 1 0.1000 A0 B1 299 N A0->B1
2036.2000 R_intersting509 2949 1 0.1000 B1 A0 299 Y B1->A0
2040.1000 intersting510 1000 1 0.1000 A0 B1 299 N A0->B1
2040.2000 R_intersting510 1981 1 0.1000 B1 A0 299 Y B1->A0
2044.1000 intersting511 1000 1 0.1000 A0 B1 299 N A0->B1
